x,y
7.657,5.648
1.229,1.578
8.32,6.71
1.397,0.949
7.964,4.216
6.107,3.832
3.977,6.534
5.726,1.542
9.622,7.248
5.012,8.033
4.144,8.202
0.198,1.429
5.442,1.511
1.669,3.18
9.842,8.72
7.31,4.184
1.027,4.495
5.25,7.693
4.924,3.076
2.77,4.835
0.24,3.376
3.843,1.996
2.846,0.712
0.432,-0.699
3.021,0.837
2.052,5.007
0.621,0.992
2.8,3.4
4.132,7.307
0.138,1.555
3.502,3.827
1.443,-0.136
9.487,8.312
5.738,3.543
5.657,6.521
0.447,4.851
2.029,3.435
4.994,6.461
4.433,3.7
1.938,4.388
0.614,3.425
5.152,3.83
6.168,5.285
2.825,4.085
1.686,4.851
7.367,6.722
4.059,2.868
0.054,-0.306
9.647,11.384
1.409,0.744
9.038,9.219
7.359,6.627
5.906,3.89
1.318,1.615
1.271,0.926
9.067,6.17
9.853,7.897
1.324,5.67
0.184,0.821
9.278,11.119
4.437,3.13
4.87,4.355
2.151,3.111
3.954,5.323
4.192,4.283
3.654,-3.123
8.628,6.96
8.817,6.874
3.572,0.675
5.111,4.709
5.186,4.57
5.206,4.679
7.308,5.994
5.823,4.822
4.57,5.092
7.71,4.089
8.444,11.437
6.557,4.8
9.575,7.004
9.197,9.627
6.87,9.625
8.946,7.115
1.733,3.635
4.61,4.448
2.075,1.201
8.769,5.081
2.219,3.685
6.676,6.442
4.491,5.211
7.007,3.743
4.869,3.029
9.392,10.024
2.247,2.385
5.286,3.482
4.424,2.736
5.832,5.912
8.526,6.831
3.916,7.597
8.086,7.817
7.748,7.465
4.192,5.012
9.193,9.767
2.592,8.607
6.114,8.057
9.365,6.209
6.875,7.038
3.52,1.738
0.958,6.924
4.906,4.578
1.726,1.173
2.34,1.658
6.989,8.588
6.921,6.924
5.554,2.523
4.572,4.6
0.237,-1.89
3.375,3.869
5.637,8.014
2.575,5.703
2.531,4.35
5.512,4.583
5.326,7.533
7.07,5.272
0.128,-1.061
1.552,1.933
5.45,6.016
5.248,5.587
1.759,2.962
8.334,5.311
5.942,8.261
1.726,0.321
0.374,3.24
0.045,1.517
3.926,4.025
4.362,6.928
2.224,2.514
7.51,5.329
3.398,6.547
2.687,3.172
8.116,6.538
1.342,-0.161
4.583,6.244
9.297,8.951
3.041,1.39
9.601,8.821
2.412,5.055
0.618,-1.197
8.562,6.48
3.598,3.837
1.928,1.315
4.559,3.784
6.63,4.626
8.734,6.223
0.854,1.701
9.473,8.274
8.48,7.838
9.214,8.384
0.293,-0.838
2.142,3.635
5.006,6.689
0.821,5.147
2.378,8.16
1.906,4.928
7.694,6.385
6.29,6.117
9.352,9.618
7.669,3.251
4.878,5.647
3.195,2.637
3.814,2.345
9.675,9.269
1.415,3.67
9.296,4.111
4.053,5.559
9.486,6.989
5.551,4.944
7.694,7.85
1.12,-1.344
3.749,8.768
3.528,3.721
6.352,2.366
3.496,1.895
4.491,7.224
9.89,8.913
4.038,3.434
1.821,4.786
4.957,6.569
8.808,2.418
1.099,4.888
6.697,6.168
3.471,2.196
4.667,5.453
0.633,2.978
2.948,5.234
6.313,6.053
5.192,4.329
5.668,2.729
4.004,7.64
7.33,5.841
6.683,7.123
4.604,5.128
4.521,-0.121
2.211,6.561
7.993,4.116
9.961,11.328
8.962,9.045
8.687,8.703
7.565,5.879
6.356,6.043
8.872,6.981
9.338,5.734
7.954,7.13
1.206,1.471
8.388,6.496
7.835,7.521
9.159,6.348
8.441,9.204
7.437,9.066
0.205,3.231
6.956,5.459
3.677,4.08
0.17,1.459
8.602,10.622
0.6,2.526
2.388,4.004
5.139,4.541
8.565,11.888
2.385,5.087
1.877,1.785
0.377,2.735
8.002,12.322
6.966,5.16
6.778,6.994
5.918,5.772
2.479,4.826
4.202,4.673
0.289,-0.498
2.372,1.351
6.993,4.911
9.367,6.207
1.178,0.577
8.715,6.696
5.051,3.009
5.108,8.513
3.583,3.073
2.505,4.474
1.895,4.047
6.554,4.67
2.328,2.839
8.84,6.914
1.965,1.788
3.739,1.125
0.779,4.42
3.266,3.141
4.866,5.974
1.725,5.371
9.95,8.688
5.958,5.775
1.159,6.486
6.63,6.579
4.402,8.096
3.238,2.986
9.216,7.46
1.014,3.392
0.181,2.855
8.382,7.954
8.024,7.544
0.656,7.067
2.303,4.272
4.48,4.294
6.832,5.928
9.783,9.271
1.753,1.513
4.074,5.793
7.124,4.123
0.21,2.787
0.217,0.651
7.507,7.837
6.67,7.319
5.325,7.855
4.036,5.25
1.691,2.148
4.623,1.652
4.524,5.002
1.153,3.496
5.197,6.893
3.032,1.74
8.685,10.179
6.243,5.489
1.916,3.989
6.73,3.337
1.281,6.193
2.395,1.002
9.727,4.29
9.487,7.378
7.298,9.818
0.511,2.908
4.101,1.767
5.073,4.736
4.696,4.365
7.878,6.396
6.433,3.11
0.396,1.281
0.391,1.734
2.46,0.062
6.9,7.194
9.548,10.037
0.381,3.027
9.063,5.06
5.455,4.537
0.41,2.611
4.475,2.707
3.71,5.029
0.313,1.606
8.299,8.563
8.645,7.755
2.529,9.33
7.978,6.281
7.31,7.477
9.851,7.44
1.421,-0.382
0.188,5.214
4.317,2.777
1.344,1.464
4.423,1.721
8.617,8.978
8.214,4.442
8.416,7.336
8.194,6.589
5.948,4.365
5.977,8.477
1.685,1.241
8.802,9.214
9.095,10.416
2.375,4.376
4.522,4.184
7.514,7.662
7.607,5.35
9.291,7.78
8.891,7.392
1.591,0.976
0.611,-0.056
3.915,3.409
4.948,4.653
5.984,5.32
3.431,6.03
5.59,4.604
8.87,7.434
7.911,4.737
6.035,4.379
6.477,4.711
0.915,1.842
0.308,-1.467
4.468,3.572
7.983,3.553
9.948,9.369
3.079,2.204
3.881,3.942
3.058,3.545
9.444,8.742
5.548,2.145
0.903,4.106
1.955,4.605
3.712,5.985
0.335,1.256
7.928,6.014
1.568,4.179
1.577,4.196
7.523,10.035
8.068,6.049
6.038,6.506
3.547,4.91
1.478,3.862
9.102,8.218
4.974,6.804
6.702,4.783
5.428,4.342
2.986,5.387
8.222,7.578
5.805,5.732
3.804,4.28
7.148,4.747
2.038,0.399
0.108,-2.984
8.791,6.605
7.605,6.698
8.413,3.881
7.533,8.458
1.783,3.02
7.253,7.45
6.371,4.375
6.439,6.929
4.852,6.431
3.632,4.582
7.683,7.044
5.057,6.536
9.547,9.216
3.82,3.498
0.508,2.718
9.428,6.167
2.832,0.609
1.714,2.393
4.623,3.099
3.397,2.625
5.41,4.838
4.282,6.723
7.285,6.287
7.36,7.607
0.276,1.634
3.691,3.218
1.194,2.564
7.163,6.845
4.813,5.276
3.045,3.715
2.734,2.816
8.921,5.967
4.549,2.625
8.682,12.385
5.534,4.566
6.455,3.052
3.031,3.114
7.084,6.964
9.985,8.022
2.262,6.835
9.088,8.728
7.311,5.468
4.162,3.964
5.114,6.408
3.421,1.905
6.255,8.04
6.346,7.242
9.965,8.345
7.901,6.032
5.32,2.021
7.073,5.723
1.99,1.221
0.768,2.482
8.908,4.816
3.991,1.859
4.927,1.727
1.848,2.836
5.436,7.393
7.18,4.764
9.923,7.423
0.561,3.449
2.842,-0.683
2.909,1.279
9.823,6.399
7.556,4.396
7.401,7.095
6.132,7.564
7.861,6.56
9.83,8.449
3.74,4.667
8.176,6.618
1.686,4.81
6.67,6.583
6.593,3.52
3.094,3.647
0.993,3.767
4.327,3.813
8.28,5.765
4.071,6.667
7.76,7.434
6.668,7.966
2.066,8.137
0.818,3.762
3.69,5.799
3.236,2.195
3.249,3.024
8.652,4.305
5.706,6.12
4.926,5.685
1.999,4.325
7.113,9.382
8.929,7.887
9.843,6.241
5.319,8.572
1.226,4.883
7.657,7.265
2.704,4.156
9.902,5.122
2.163,4.439
1.744,0.946
3.649,4.813
1.971,4.712
1.211,2.108
9.47,7.228
6.252,6.523
1.354,2.39
6.339,4.363
4.64,4.044
8.861,6.801
4.684,7.76
5.264,6.06
1.807,3.998
5.804,7.291
0.978,2.288
6.397,6.91
5.774,6.34
7.588,9.053
9.074,8.723
8.709,6.269
4.874,3.035
6.011,7.932
4.167,3.151
7.138,7.052
6.636,6.116
6.772,5.282
0.117,3.7
1.168,5.025
4.244,3.868
6.714,4.369
5.605,8.047
0.758,3.145
5.111,6.657
9.975,11.202
5.541,7.19
1.29,3.327
7.741,5.759
3.372,4.071
6.244,8.243
3.108,2.171
1.677,3.128
4.914,5.763
9.967,6.872
0.837,1.354
1.677,6.249
6.397,5.574
1.788,1.628
5.533,7.517
0.454,3.364
6.006,4.19
2.829,4.312
8.577,6.356
5.272,6.071
4.633,6.516
0.247,-0.72
4.492,4.262
5.48,5.73
0.722,4.402
5.618,9.239
5.655,7.281
9.688,7.197
3.417,4.905
6.626,3.6
6.748,6.198
5.995,5.947
0.041,2.049
5.392,3.123
3.963,6.623
3.366,2.965
0.059,3.002
2.6,2.963
1.857,6.927
8.176,10.07
7.277,7.119
0.565,2.031
7.933,4.252
1.918,2.676
9.506,9.188
3.359,0.187
3.867,7.148
0.735,4.273
8.043,5.49
9.069,9.473
4.496,6.384
7.484,6.068
5.804,2.874
1.867,0.346
0.497,-0.191
7.215,8.519
2.074,2.84
9.103,7.111
3.529,0.95
9.686,7.289
7.095,6.518
1.199,0.206
2.643,3.297
5.662,5.546
5.957,7.223
5.043,4.198
0.01,-0.775
5.657,6.018
9.494,8.346
5.504,1.877
8.804,4.186
5.119,2.818
8.544,7.628
5.432,7.662
6.012,6.788
3.617,5.081
5.101,4.236
9.343,7.582
6.265,4.443
8.006,5.691
5.598,6.731
1.629,-0.452
9.861,12.347
3.207,1.525
0.973,2.197
6.574,6.653
6.405,6.85
7.242,5.816
4.815,1.94
4.836,8.744
6.046,5.637
7.421,6.018
9.994,7.372
0.767,4.406
7.693,7.934
7.076,3.708
0.99,-1.388
8.546,6.576
5.708,3.407
6.702,5.427
7.49,9.065
5.629,8.01
2.591,4.199
5.281,5.867
9.469,9.531
6.235,4.155
1.796,1.674
2.15,2.31
4.195,4.371
6.333,0.988
7.976,11.59
0.065,-0.749
6.701,7.681
6.672,5.945
6.863,8.378
5.307,6.582
9.744,6.85
2.766,3.061
7.595,4.924
9.131,4.037
1.196,1.576
3.973,5.606
5.659,3.502
9.215,7.833
5.856,3.361
0.298,3.272
8.453,6.642
8.306,7.988
0.847,3.848
8.695,7.738
8.945,11.002
8.175,8.884
6.395,4.352
5.267,5.288
4.627,5.04
5.155,2.364
1.306,0.802
0.492,1.25
2.218,3.601
5.938,6.444
3.035,5.735
3.111,6.879
2.365,3.696
1.026,0.997
9.473,9.749
8.279,5.773
8.984,9.234
7.288,8.996
9.012,6.63
3.807,5.584
9.518,6.54
6.462,5.887
1.816,3.381
9.418,7.084
8.726,8.163
1.498,4.564
8.477,6.879
2.484,2.677
0.508,-1.072
4.607,4.774
7.061,8.501
3.654,6.734
5.704,6.118
1.789,0.996
7.176,7.428
8.989,9.24
5.807,8.65
7.01,7.819
8.566,7.986
0.359,1.921
7.404,6.38
1.455,1.364
5.408,6.541
7.001,8.626
9.897,9.176
8.29,6.729
8.218,4.62
0.031,0.454
3.155,5.53
2.538,3.493
9.435,10.193
4.043,2.335
9.01,11.166
2.509,5.499
1.681,0.58
3.824,2.799
5.61,1.732
3.037,3.489
6.834,7.439
2.462,4.382
2.941,3.526
7.046,5.451
3.98,3.035
8.29,9.542
2.196,4.956
1.454,0.793
5.401,5.763
9.812,8.915
6.827,6.048
6.722,4.598
8.254,5.305
8.626,5.858
2.873,5.194
3.885,5.142
2.575,3.499
7.545,5.01
3.29,6.705
3.025,5.27
7.643,7.055
3.943,4.473
1.021,3.823
6.31,6.79
3.843,0.549
4.094,6.091
5.908,8.065
3.445,5.173
4.918,6.478
0.724,3.336
8.398,6.173
8.766,7.527
2.529,2.039
9.138,6.423
8.518,5.993
4.952,2.505
6.239,9.659
7.064,7.93
0.499,1.772
3.685,3.981
2.257,4.592
9.079,10.632
3.549,4.996
0.043,2.802
4.748,4.717
2.898,0.841
9.403,9.273
2.438,3.653
4.91,3.997
4.268,1.381
5.97,6.549
6.016,3.979
8.335,8.483
5.47,4.421
5.455,7.823
1.776,5.057
0.294,-1.616
7.845,7.055
3.163,5.636
0.755,1.079
3.222,4.315
2.972,4.371
3.645,2.909
8.041,5.481
3.505,0.439
3.174,1.891
9.043,5.932
9.448,10.381
8.375,11.982
2.292,3.487
0.796,1.044
2.785,4.976
1.604,2.844
5.197,7.708
1.873,0.681
0.046,-1.182
6.523,8.825
7.099,4.111
2.852,2.83
7.759,9.802
7.947,1.707
5.685,2.816
5.234,6.75
2.638,2.324
2.111,5.391
5.204,9.984
6.557,9.342
7.505,9.313
7.383,5.225
5.8,5.802
1.873,4.657
7.006,7.375
4.044,4.342
6.265,6.701
2.549,5.254
7.003,4.706
2.694,3.133
5.985,5.953
5.54,4.623
2.856,1.627
1.734,4.12
8.772,0.236
8.499,9.234
8.471,5.795
3.707,6.881
9.992,9.804
0.609,3.88
7.683,7.192
4.048,6.992
4.76,6.897
3.196,4.846
1.556,2.536
6.162,6.376
3.354,4.322
3.74,5.147
5.11,7.479
0.115,0.599
9.253,6.535
7.254,5.479
7.08,5.65
3.089,1.997
3.86,4.417
5.071,4.734
8.644,5.198
0.519,5.984
6.993,6.511
7.856,4.265
4.791,5.291
1.215,1.179
3.746,3.883
5.649,6.598
2.51,5.638
9.165,9.198
2.173,3.992
4.866,5.814
0.572,0.88
4.856,4.452
2.164,0.175
2.849,4.049
0.935,0.013
9.383,12.924
0.766,2.079
6.584,4.09
7.353,4.521
3.13,4.316
7.795,8.129
4.63,-0.497
8.277,7.959
2.993,5.157
7.736,10.499
4.153,3.023
0.461,1.331
9.917,12.798
6.701,6.028
1.271,4.461
8.957,5.573
7.827,7.481
1.261,7.075
3.638,2.74
5.074,4.619
5.524,2.619
7.657,6.897
1.944,3.053
1.673,1.11
1.347,3.452
3.864,3.83
7.46,9.321
4.591,7.224
1.243,0.997
2.426,5.548
5.435,5.612
8.044,11.018
6.026,8.158
1.258,1.746
5.148,7.856
9.15,7.345
6.96,10.711
7.56,8.714
7.264,3.358
5.458,5.515
2.183,2.28
9.415,13.109
7.315,9.806
8.461,11.928
8.474,4.323
4.199,4.113
0.553,1.654
2.64,0.312
9.858,9.445
4.527,2.749
6.523,0.486
9.465,10.385
2.803,4.259
7.878,6.827
8.484,6.86
4.887,4.879
8.105,9.659
4.24,5.111
8.796,9.965
6.714,3.723
4.576,3.439
6.275,7.133
4.611,4.944
0.228,1.173
8.395,10.692
9.369,6.402
9.854,7.691
9.7,5.52
8.509,6.34
1.778,3.414
1.395,0.041
7.59,6.195
1.477,1.679
2.738,-0.051
7.769,5.805
1.437,1.38
9.051,8.609
4.093,6.063
7.464,6.815
7.452,8.431
7.473,4.936
2.78,1.156
6.453,8.111
4.87,6.935
9.76,10.565
3.145,5.827
8.562,9.29
8.315,8.5
9.482,6.756
0.03,1.014
7.929,9.814
3.707,3.519
9.635,8.006
8.959,6.719
3.118,4.039
1.101,1.756
2.317,3.188
2.559,5.441
9.776,9.614
0.647,1.923
3.667,6.219
5.737,5.196
6.929,7.82
0.757,-0.897
7.944,7.775
7.066,10.626
6.315,5.776
0.044,3.999
5.808,4.748
3.943,3.277
5.479,2.569
4.613,2.173
1.653,1.348
2.161,3.269
5.726,8.241
5.704,5.206
4.589,5.411
5.12,8.513
3.835,4.19
8.785,6.806
4.817,4.487
2.952,4.982
7.364,6.066
1.857,3.072
3.327,4.61
2.484,3.358
2.688,0.434
3.496,5.585
4.836,3.97
8.74,7.87
8.756,5.905
8.386,4.615
4.765,3.485
7.174,4.891
3.34,3.823
3.899,4.587
9.292,6.747
0.105,4.26
3.095,1.305
9.923,7.884
4.076,5.06
2.699,4.206
0.857,3.796
6.254,4.609
4.491,6.63
1.881,1.716
6.018,5.118
5.257,2.225
9.895,10.921
4.847,9.228
2.562,1.046
4.837,5.042
4.768,8.878
4.813,4.693
2.25,2.34
1.241,1.159
0.821,6.607
4.741,7.257
1.814,2.208
9.721,7.262
6.491,5.091
1.843,4.96
7.729,10.466
0.776,5.081
7.486,9.459
3.657,5.256
4.653,5.444
4.892,5.281
0.783,3.305
8.707,11.196
8.076,6.72
3,2.112
2.539,3.063
9.238,10.953
1.383,2.301
1.518,4.599
6.994,6.067
9.217,7.122
8.355,5.149
9.594,4.51
4.989,4.453
4.997,6.425
6.908,4.646
2.789,3.833
5.473,5.377
5.253,6.553
6.762,4.763
2.262,5.541
3.46,6.169
7.766,5.032
4.632,5.951
4.484,1.385
0.088,2.108
1.825,-0.441
9.233,8.398
2.533,1.938
0.185,0.73
9.498,9.51
6.785,4.469
4.301,8.758
2.446,1.35
7.119,6.919
3.721,1.38
2.015,2.82
0.34,-0.789
9.756,6.568
1.732,1.3
4.196,7.089
1.333,3.049
2.788,1.54
7.311,5.761
4.526,5.259
2.431,3.986
2.407,3.87
0.769,1.699
8.334,6.371
9.256,8.257
3.528,-0.436
6.343,4.143
2.558,6.914
8.962,11.802
1.293,4.196
0.594,3.084
2.085,6.119
4.35,4.546
7.775,5.921
9.297,3.17
7.281,8.424
4.083,1.739
4.965,7.508
9.397,7.977
8.961,5.536
7.75,6.47
3.133,2.401
1.942,4.67
3.278,4.658
4.229,2.573
9.583,6.265
7.017,6.708
2.251,4.525
6.192,4.278
2.223,1.784
8.036,6.676
7.012,5.138
5.816,1.916
2.964,1.947
3.619,4.694
3.83,4.528
3.921,1.165
1.962,0.792
6.282,7.772
0.571,0.508
0.768,3.428
1.909,2.908
9.051,5.412
0.772,6.227
5.271,0.542
1.973,3.39
9.758,4.672
0.372,1.887
4.154,7.305
5.378,4.65
6.685,4.741
2.891,4.495
1.984,4.841
3.679,4.061
0.411,0.133
6.697,7.766
4.688,0.781
9.771,8.368
3.601,0.981
3.533,7.138
7.72,7.018
4.59,7.015
3.88,6.078
4.916,3.516
9.724,10.693
2.637,5.639
1.759,1.506
2.406,0.706
7.006,4.564
8.453,10.568
8.338,6.804
8.06,8.629
7.719,8.634
6.514,8.131
9.575,8.145
9.696,8.691
2.572,5.528
1.163,3.893
3.811,3.87
1.216,-0.636
4.153,5.402
6.592,5.877
5.35,6.469
7.122,5.007
8.638,6.872
2.24,-0.212
4.285,5.945
8.943,7.174
4.388,4.078
0.857,5.064
6.25,5.464
6.898,3.479
8.305,7.467
3.739,3.96
3.865,4.176
4.298,3.83
4.811,3.456
1.938,6.001
5.373,6.446
5.338,5.372
0.522,5.618
2.425,2.208
3.401,4.37
9.739,10.893
7.651,7.584
4.731,6.775
1.138,1.455
3.253,4.493
2.228,6.731
0.132,0.831
1.221,5.721
6.815,4.743
8.624,7.213
3.75,7.209
9.676,8.69
8.185,10.455
8.654,7.594
9.216,11.455
9.377,12.63
9.76,11.984
0.101,2.963
5.138,3.867
3.947,3.123
6.496,9.696
5.365,10.165
5.044,7.412
2.706,4.876
9.18,5.782
2.655,3.083
5.642,6.362
1.03,5.035
5.629,5.778
7.423,10.599
4.066,7.642
9.115,8.635
5.667,7.025
4.782,2.839
6.752,3.689
6.581,6.238
5.054,5.486
1.076,1.647
5.304,4.982
3.154,3.134
4.058,4.577
5.476,3.263
1.419,2.445
8.309,5.407
4.658,3.364
5.299,6.448
1.437,1.985
5.681,4.826
9.488,10.296
7.437,10.565
1.137,3.964
2.449,3.084
6.429,7.56
2.854,4.51
9.837,11.74
6.954,5.103
7.91,9.729
4.915,5.262
5.462,5.77
1.348,2.476
7.584,9.726
1.25,2.865
5.806,6.42
4.102,3.301
4.135,5.325
8.315,9.579
2.051,1.202
2.338,1.035
3.881,7.721
6.018,7.588
4.72,6.617
6.815,4.651
2.888,3.992
8.944,7.881
5.648,7.994
8.918,5.182
2.872,0.497
5.449,4.173
3.564,4.789
2.654,0.103
0.293,1.02
6.486,2.237
7.188,4.246
3.614,4.414
4.431,3.879
2.349,4.2
4.281,7.842
7.249,5.836
9.042,3.62
0.255,-2.137
6.251,1.174
2.337,1.514
8.306,5.662
8.83,6.892
2.401,1.487
4.969,8.024
0.226,5.199
2.39,3.797
9.071,6.313
1.081,0.465
2.214,3.19
2.325,1.96
1.341,3.495
0.49,2.938
3.896,4.237
8.049,6.011
6.448,7.39
0.478,-0.556
6.851,6.921
9.24,9.23
2.281,2.889
5.709,5.883
8.81,5.281
4.009,2.203
6.839,9.023
2.051,3.322
5.327,5.419
5.345,3.808
2.818,4.371
2.654,4.79
7.059,6.874
4.246,4.873
1.564,1.525
5.924,8.756
9.718,8.139
8.792,8.189
5.151,6.949
2.692,5.094
9.263,9.108
3.083,2.021
5.996,4.692
7.942,6.093
5.75,5.955
6.956,6.491
0.081,0.682
2.915,3.232
5.973,3.472
6.009,8.552
8.745,9.17
1.872,2.604
5.728,6.205
2.953,4.677
5.391,2.032
1.074,0.481
5.048,1.022
5.735,7.317
8.408,7.269
4.549,7.249
7.182,7.407
8.191,6.364
8.691,4.636
9.9,9.219
1.967,3.088
0.89,1.365
8.162,5.653
6.615,7.475
2.923,-0.412
0.092,-0.31
9.257,7.746
6.453,4.077
4.165,1.659
4.976,6.536
9.335,8.515
5.45,2.873
4.012,6.581
0.004,2.916
1.878,3.513
1.847,1.9
0.097,2.184
0.226,-1.651
2.827,2.122
8.81,8.902
7.426,4.845
8.512,7.872
5.606,11.197
5.401,5.899
3.906,5.339
3.773,0.816
1.546,0.714
1.977,1.187
6.214,4.99
7.756,5.808
9.34,5.516
2.655,1.65
4.012,2.272
5.528,5.63
0.939,1.623
8.891,9.111
5.46,3.288
7.878,7.625
8.361,4.694
9.201,7.407
6.486,6.583
6.812,9.865
1.649,8.234
7.209,7.879
8.467,5.852
0.081,7.184
1.186,4.028
5.131,2.994
1.785,0.743
4.536,4.338
0.491,4.337
8.874,4.39
8.937,5.058
4.67,5.498
0.825,-0.52
3.548,7.262
3.262,2.432
2.274,1.661
1.529,1.043
1.208,3.712
4.947,5.977
3.514,4.73
8.763,7.279
7.975,7.71
6.409,8.872
6.842,3.046
6.503,6.631
3.159,2.837
6.546,7.449
8.632,9.758
4.567,7.892
2.795,2.555
4.488,0.979
6.725,4.344
3.493,7.113
3.657,4.17
3.454,3.277
1.119,2.476
1.946,4.662
7.838,8.865
3.404,4.661
7.124,9.186
2.916,-0.113
7.675,5.731
3.561,0.94
8.568,6.231
5.546,6.745
7.945,8.374
5.22,3.45
4.969,3.823
7.353,8.545
0.477,3.485
8.623,5.471
4.536,5.648
3.337,-0.814
1.716,2.409
0.681,0.495
0.468,2.857
5.417,4.761
2.279,4.462
2.656,1.92
4.322,6.423
4.677,8.27
4.249,5.482
6.701,2.939
1.401,5.875
1.012,5.273
5.18,2.697
2.351,1.859
9.966,10.015
3.787,2.397
8.892,11.371
8.475,8.552
7.279,6.967
4.185,0.801
9.105,4.077
6.034,5.063
9.042,10.402
0.262,2.471
8.817,5.806
2.868,3.997
2.262,4.747
7.27,5.847
0.754,3.081
6.059,6.076
5.942,5.849
9.346,6.887
8.19,8.428
6.879,3.861
2.589,2.955
4.181,2.879
4.602,2.249
3.077,5.616
7.819,3.495
1.511,3.583
5.008,3.977
0.532,-0.76
2.3,4.956
0.935,2.353
6.675,4.716
4.481,6.873
2.835,3.134
1.928,3.384
8.064,9.475
2.824,4.245
8.901,13.543
8.593,9.513
6.286,7.078
2.024,5.411
3.669,0.175
4.454,7.148
4.156,4.992
1.714,3.001
9.687,4.414
6.927,7.449
5.217,4.957
5.954,2.506
0.727,3.162
8.635,12.364
6.181,7.787
7.501,5.38
5.269,4.375
7.57,9.236
6.245,5.277
2.554,4.198
0.346,3.124
7.726,5.936
1.923,2.214
4.589,4.749
2.274,2.324
5.451,3.266
4.994,2.874
4.945,4.037
2.239,2.041
7.745,11.455
5.555,2.276
5.401,4.323
7.596,0.369
5.149,4.608
4.295,5.368
6.416,4.595
1.7,3.132
3.337,1.368
0.212,5.636
7.413,5.576
6.08,7.718
9.446,8.597
4.639,5.134
7.998,6.446
7.599,12.857
1.787,0.268
2.956,4.444
3.72,1.886
4.705,3.917
6.955,5.07
7.154,3.915
6.141,5.426
0.831,2.322
6.174,4.277
5.609,6.484
7.682,11.862
0.93,0.354
1.779,5.837
5.925,2.316
4.782,3.938
9.007,7.644
2.303,2.467
0.965,0.505
4.168,5.038
4.24,4.287
7.976,5.153
2.658,3.591
2.066,1.928
2.581,7.374
0.759,-0.751
1.901,-0.661
4.002,5.409
1.419,2.304
8.377,5.901
2.126,3.94
1.763,3.151
4.831,3.343
3.791,6.079
5.638,8.563
1.175,3.392
7.464,7.456
3.263,0.732
6.969,9.383
1.229,5.189
7.297,6.8
3.613,3.257
4.396,3.334
0.696,3.781
7.132,4.301
5.766,7.453
2.074,3.219
7.996,4.392
1.06,-0.355
4.596,3.801
9.673,4.829
0.775,2.154
8.661,10.02
3.416,2.593
6.781,5.976
2.682,1.517
5.223,3.315
6.65,5.411
6.679,6.309
5.437,3.232
8.687,6.121
4.908,6.894
7.693,8.956
6.998,7.829
8.661,8.12
3.215,2.342
3.263,6.222
3.909,5.245
6.742,5.505
1.213,5.789
0.072,2.985
9.901,12.258
3.584,0.223
5.729,5.998
0.816,1.641
0.674,3.478
2.713,1.531
3.408,5.758
4.261,6.946
3.258,0.724
9.789,7.219
3.344,4.274
5.257,4.251
8.522,4.402
5.244,5.603
5.687,4.232
4.906,3.751
7.7,7.127
0.911,0.397
9.95,6.116
8.4,6.508
8.148,10.002
0.61,2.749
5.636,8.397
6.49,8.8
8.175,7.65
5.382,6.934
2.189,4.997
1.56,4.648
9.941,9.501
8.511,6.789
3.933,1.755
7.576,4.589
3.934,2.728
4.942,3.2
7.494,7.424
1.594,3.229
9.143,9.855
4.488,2.12
3.536,3.659
3.691,2.15
8.893,7.653
5.265,8.245
6.494,4.512
1.798,2.894
2.066,0.683
5.52,1.985
4.683,6.796
1.023,0.854
4.186,3.434
4.532,8.835
3.755,4.839
8.454,8.807
2.706,3.935
6.838,4.472
2.023,3.52
9.267,7.894
5.181,2.516
3.732,4.316
3.942,2.419
8.476,10.07
3.239,2.694
2.618,4.046
9.596,7.863
5.977,6.266
4.739,4.229
5.776,6.468
4.993,5.417
6.093,9.675
6.982,8.62
7.663,10.309
6.09,4.562
1.025,-1.017
8.507,4.795
0.187,0.816
8.131,8.719
2.064,-2.133
2.906,3.087
8.875,10.257
0.142,4.366
4.811,2.536
6.236,1.359
3.279,4.39
0.509,2.152
4.022,4.837
5.223,5.343
0.644,2.492
5.998,2.009
4.909,6.534
4.034,5.195
7.135,8.128
4.191,4.319
0.025,0.592
3.519,4.372
6.235,7.788
3.729,5.049
8.399,4.934
3.183,0.5
2.542,1.921
3.844,3.676
0.577,1.461
3.585,1.544
9.554,10.339
8.77,7.843
6.91,6.76
5.044,1.669
1.989,0.711
2.97,5.958
4.569,2.055
1.75,5.856
3.303,7.289
0.9,0.529
6.252,6.011
1.233,0.443
6.046,7.066
1.936,5.635
8.864,6.585
3.732,-1.127
3.835,5.087
8.873,7.721
0.375,0.987
6.229,7.891
2.399,4.67
2.727,4.662
0.67,1.43
6.969,6.537
7.208,7.669
3.673,3.852
5.306,5.376
4.809,7.667
1.515,3.012
8.326,6.741
7.014,13.68
1.484,-2.235
5,2.846
5.591,0.565
3.107,5.965
1.741,2.539
7.838,5.161
6.365,7.564
9.059,6.57
6.677,4.094
7.606,7.725
6.706,6.833
6.174,7.615
1.187,1.577
6.278,7.175
5.014,3.354
9.165,7.331
3.297,-0.854
7.476,5.23
3.164,0.418
9.685,10.549
0.126,-1.326
7.859,7.133
4.469,4.282
1.8,1.637
0.972,1.04
3.098,2.024
2.585,1.336
1.068,4.683
5.521,5.452
4.666,4.656
5.768,4.074
1.143,1.991
4.458,4.022
1.735,2.518
2.498,2.574
7.973,6.828
2.319,3.748
9.507,6.446
3.558,0.59
1.547,2.499
